,timestamp,Open,High,Low,Close,Volume,ph,pl,pattern_bull,pattern_bear,CHoCH,OHCL
76,2023-10-24 04:15:00,34333.1,34533.2,34333.1,34512.3,8284.935,,,False,False,False,
77,2023-10-24 04:30:00,34512.3,34566.8,34335.6,34344.3,5899.99,,,False,False,False,
78,2023-10-24 04:45:00,34344.4,34489.0,34259.4,34392.2,5267.377,,,False,False,False,
79,2023-10-24 05:00:00,34392.2,34498.0,34387.4,34478.5,4297.104,,,False,False,False,
80,2023-10-24 05:15:00,34478.5,34586.3,34405.7,34580.9,3938.295,,,False,False,False,
81,2023-10-24 05:30:00,34580.9,34597.9,34307.7,34340.0,4917.191,34597.9,,False,False,False,
82,2023-10-24 05:45:00,34340.0,34366.2,33808.2,33902.4,20463.511,,,False,False,False,
83,2023-10-24 06:00:00,33902.3,34126.1,33902.3,34074.1,8589.069,,,False,False,False,
84,2023-10-24 06:15:00,34074.0,34112.0,33800.0,33842.0,7936.021,,,False,False,False,
85,2023-10-24 06:30:00,33842.0,34052.1,33831.7,33964.5,7960.278,,,False,False,False,
86,2023-10-24 06:45:00,33964.5,34078.5,33830.5,33979.6,7318.83,,,False,False,False,
87,2023-10-24 07:00:00,33979.5,34045.8,33783.0,33899.0,6293.201,,,False,False,False,
88,2023-10-24 07:15:00,33899.1,34017.5,33710.0,33747.7,8637.498,,33710.0,False,True,False,
89,2023-10-24 07:30:00,33747.7,33923.9,33726.9,33899.2,5706.455,,,False,True,False,
90,2023-10-24 07:45:00,33899.2,34034.0,33896.4,34025.9,5247.131,,,False,True,False,
91,2023-10-24 08:00:00,34025.8,34166.3,33966.0,34057.0,7466.29,,,False,True,False,
92,2023-10-24 08:15:00,34057.0,34169.7,34000.0,34124.5,4544.217,,,False,True,False,
93,2023-10-24 08:30:00,34124.6,34235.5,34050.1,34180.7,6424.952,,,False,True,False,
94,2023-10-24 08:45:00,34180.9,34192.1,34098.4,34125.9,3299.5,,,False,True,False,
95,2023-10-24 09:00:00,34125.8,34159.2,34054.0,34148.3,3016.716,,,False,True,False,
96,2023-10-24 09:15:00,34148.4,34251.9,34080.6,34225.6,3724.74,,,False,True,False,
97,2023-10-24 09:30:00,34225.6,34463.6,34188.0,34331.0,9791.781,,,False,True,False,
98,2023-10-24 09:45:00,34331.0,34499.9,34295.3,34344.9,8116.813,,,False,True,False,
99,2023-10-24 10:00:00,34344.9,34446.6,34270.1,34298.0,5554.898,,,False,True,False,
100,2023-10-24 10:15:00,34298.0,34392.4,34260.6,34386.1,3618.96,,,False,True,False,
101,2023-10-24 10:30:00,34386.1,34462.3,34359.0,34438.7,3715.742,,,False,True,False,
102,2023-10-24 10:45:00,34438.7,34479.0,34366.8,34445.4,3197.491,,,False,True,False,
103,2023-10-24 11:00:00,34445.4,34815.0,34429.5,34684.4,11290.827,,,False,True,False,
104,2023-10-24 11:15:00,34684.2,34888.0,34560.0,34614.0,16288.46,34888.0,,False,False,True,"{'Open': 34481.3, 'High': 34503.2, 'Low': 34040.0, 'Close': 34071.1}"
105,2023-10-24 11:30:00,34614.0,34734.6,34450.5,34478.6,8594.769,,,False,False,False,
106,2023-10-24 11:45:00,34478.7,34639.3,34413.5,34550.0,6615.385,,,False,False,False,
107,2023-10-24 12:00:00,34549.9,34695.0,34511.7,34526.6,7926.783,,,False,False,False,
108,2023-10-24 12:15:00,34526.6,34628.4,34455.5,34540.0,5696.145,,,False,False,False,
109,2023-10-24 12:30:00,34540.0,34849.4,34516.6,34769.7,7327.259,,,False,False,False,
110,2023-10-24 12:45:00,34769.6,34794.4,34535.1,34573.3,5482.811,,,False,False,False,
111,2023-10-24 13:00:00,34573.3,34592.0,34263.6,34393.0,12970.585,,,False,False,False,
112,2023-10-24 13:15:00,34393.1,34496.8,34325.0,34440.0,6272.313,,,False,False,False,
113,2023-10-24 13:30:00,34440.1,34521.0,34335.6,34455.3,5363.3,,,False,False,False,
114,2023-10-24 13:45:00,34455.2,34461.6,34115.7,34434.4,10506.777,,,False,False,False,
115,2023-10-24 14:00:00,34434.5,34463.2,34302.9,34314.8,4532.951,,,False,False,False,
116,2023-10-24 14:15:00,34314.8,34368.0,34066.0,34258.6,11211.006,,,False,False,False,
117,2023-10-24 14:30:00,34258.6,34320.7,34152.3,34306.1,5296.048,,,False,False,False,
118,2023-10-24 14:45:00,34306.0,34472.9,34297.0,34422.5,5848.488,,,False,False,False,
119,2023-10-24 15:00:00,34422.6,34549.3,34255.0,34311.8,8074.396,34549.3,,False,False,False,
120,2023-10-24 15:15:00,34311.9,34361.6,33604.7,33609.7,38747.321,,,False,False,False,
121,2023-10-24 15:30:00,33609.6,33842.5,33244.0,33506.3,54010.484,,33244.0,False,False,False,
122,2023-10-24 15:45:00,33506.4,33857.2,33477.0,33674.0,19018.024,,,False,False,False,
123,2023-10-24 16:00:00,33673.9,33980.0,33490.0,33881.3,18166.851,,,False,False,False,
124,2023-10-24 16:15:00,33881.4,33954.6,33768.0,33827.9,8474.92,,,False,False,False,
125,2023-10-24 16:30:00,33827.9,34398.9,33817.9,34060.6,21140.5,34398.9,,False,False,False,
126,2023-10-24 16:45:00,34060.7,34109.0,33920.3,33940.0,7439.223,,,False,False,False,
127,2023-10-24 17:00:00,33940.0,34081.5,33855.2,33917.0,5465.622,,,False,False,False,
128,2023-10-24 17:15:00,33917.1,34049.5,33864.0,34032.2,4694.648,,,False,False,False,
129,2023-10-24 17:30:00,34032.3,34032.3,33825.3,33850.5,4617.522,,,False,False,False,
130,2023-10-24 17:45:00,33850.6,33918.5,33778.7,33785.9,3900.76,,,False,False,False,
131,2023-10-24 18:00:00,33785.9,33854.4,33588.0,33688.2,8043.94,,,False,False,False,
132,2023-10-24 18:15:00,33688.2,33719.7,33379.2,33551.0,11230.282,,33379.2,False,False,False,
133,2023-10-24 18:30:00,33550.9,33797.5,33508.7,33795.3,7933.005,,,False,False,False,
134,2023-10-24 18:45:00,33795.4,33889.1,33752.0,33860.8,4654.313,,,False,False,False,
135,2023-10-24 19:00:00,33860.9,33899.0,33716.0,33740.4,4940.406,,,False,False,False,
136,2023-10-24 19:15:00,33740.3,33837.2,33670.8,33834.4,3379.768,,,False,False,False,
137,2023-10-24 19:30:00,33834.4,33879.1,33747.3,33799.9,2523.112,,,False,False,False,
138,2023-10-24 19:45:00,33799.8,33834.6,33760.0,33792.0,1924.02,,,False,False,False,
139,2023-10-24 20:00:00,33792.0,33865.0,33711.2,33823.0,4027.916,,,False,False,False,
140,2023-10-24 20:15:00,33823.0,33969.0,33791.4,33921.6,4315.45,33969.0,,False,False,False,
141,2023-10-24 20:30:00,33921.5,33932.7,33714.6,33724.4,3210.171,,,False,False,False,
142,2023-10-24 20:45:00,33724.4,33777.3,33618.4,33659.2,3952.916,,,False,False,False,
143,2023-10-24 21:00:00,33659.1,33677.7,33485.3,33645.6,6691.666,,33485.3,False,False,False,
144,2023-10-24 21:15:00,33645.7,33731.1,33638.3,33702.6,2651.913,,,False,False,False,
145,2023-10-24 21:30:00,33702.5,33764.9,33565.1,33637.7,2807.489,,,False,False,False,
146,2023-10-24 21:45:00,33637.6,34307.5,33533.1,34123.3,17559.677,34307.5,,True,False,False,
147,2023-10-24 22:00:00,34123.3,34192.0,33853.5,34112.8,10757.411,,,True,False,False,
148,2023-10-24 22:15:00,34112.8,34228.0,34014.7,34087.6,4828.02,,,True,False,False,
149,2023-10-24 22:30:00,34087.7,34152.3,34020.0,34062.8,2970.261,,,True,False,False,
150,2023-10-24 22:45:00,34062.9,34154.4,34045.2,34152.6,2296.391,,,True,False,False,
151,2023-10-24 23:00:00,34152.6,34221.0,34081.7,34147.5,4159.375,,,True,False,False,
152,2023-10-24 23:15:00,34147.5,34147.6,33860.3,33912.7,7986.322,,,True,False,False,
153,2023-10-24 23:30:00,33912.8,33921.8,33713.5,33792.2,6062.584,,33713.5,False,False,False,
154,2023-10-24 23:45:00,33792.1,33930.3,33775.8,33917.0,3451.399,,,False,False,False,
155,2023-10-25 00:00:00,33917.0,33967.0,33831.7,33844.4,4806.706,,,False,False,False,
156,2023-10-25 00:15:00,33844.4,33955.2,33813.0,33813.0,2578.673,,,False,False,False,
157,2023-10-25 00:30:00,33813.1,33852.8,33768.6,33842.0,2513.973,,,False,False,False,
158,2023-10-25 00:45:00,33842.0,34043.7,33830.0,34027.1,4525.872,,,False,False,False,
159,2023-10-25 01:00:00,34026.9,34239.9,34002.8,34220.4,5596.667,,,False,False,False,
160,2023-10-25 01:15:00,34220.4,34371.7,34090.2,34349.2,6336.832,,,False,False,False,
161,2023-10-25 01:30:00,34349.3,34388.0,34232.4,34352.5,5365.903,34388.0,,True,False,False,
162,2023-10-25 01:45:00,34352.4,34352.4,34165.1,34195.4,5177.478,,,True,False,False,
163,2023-10-25 02:00:00,34195.3,34216.9,34130.0,34142.6,1999.032,,,True,False,False,
164,2023-10-25 02:15:00,34142.6,34158.7,34027.0,34068.9,3317.432,,,True,False,False,
165,2023-10-25 02:30:00,34069.0,34125.4,33952.9,33963.8,4801.224,,,True,False,False,
166,2023-10-25 02:45:00,33963.9,34070.0,33959.6,34005.4,2555.097,,,True,False,False,
167,2023-10-25 03:00:00,34005.5,34053.1,33975.0,34053.1,1862.966,,,True,False,False,
168,2023-10-25 03:15:00,34053.0,34077.0,33918.0,33965.1,3117.596,,33918.0,False,False,False,
169,2023-10-25 03:30:00,33965.1,34035.9,33956.8,34009.4,1325.818,,,False,False,False,
170,2023-10-25 03:45:00,34009.4,34029.6,33923.0,34003.6,1713.979,,,False,False,False,
171,2023-10-25 04:00:00,34003.7,34056.6,33948.1,33980.3,2580.957,,,False,False,False,
172,2023-10-25 04:15:00,33980.3,34086.0,33927.7,34076.4,2174.294,,,False,False,False,
173,2023-10-25 04:30:00,34076.4,34093.1,34034.9,34062.6,1803.14,,,False,False,False,
174,2023-10-25 04:45:00,34062.6,34209.4,34062.6,34194.3,3270.118,34209.4,,False,False,False,
175,2023-10-25 05:00:00,34194.3,34205.2,34102.0,34153.6,1895.168,,,False,False,False,
176,2023-10-25 05:15:00,34153.6,34171.2,33960.0,34005.6,4855.186,,,False,False,False,
177,2023-10-25 05:30:00,34005.6,34046.4,33966.1,33973.7,1946.561,,,False,False,False,
178,2023-10-25 05:45:00,33973.8,34020.7,33888.5,34011.5,2812.802,,33888.5,False,True,False,
179,2023-10-25 06:00:00,34011.5,34119.9,34002.8,34104.9,2028.438,,,False,True,False,
180,2023-10-25 06:15:00,34105.0,34170.7,34088.0,34152.4,2230.04,,,False,True,False,
181,2023-10-25 06:30:00,34152.4,34182.5,34102.7,34149.1,1833.23,,,False,True,False,
182,2023-10-25 06:45:00,34149.0,34178.4,34101.0,34122.7,1791.286,,,False,True,False,
183,2023-10-25 07:00:00,34122.8,34200.0,34104.6,34137.1,3182.689,34200.0,,False,False,False,
184,2023-10-25 07:15:00,34137.2,34149.1,33840.4,33876.5,6228.83,,,False,False,False,
185,2023-10-25 07:30:00,33876.5,33950.5,33733.0,33809.7,8090.45,,,False,False,False,
186,2023-10-25 07:45:00,33809.7,33874.8,33660.6,33853.4,7386.095,,33660.6,False,True,False,
187,2023-10-25 08:00:00,33853.4,33916.3,33777.6,33796.9,3528.34,,,False,True,False,
188,2023-10-25 08:15:00,33796.9,33933.0,33773.3,33885.7,2942.412,,,False,True,False,
189,2023-10-25 08:30:00,33885.6,34031.1,33883.7,33944.3,3762.003,,,False,True,False,
190,2023-10-25 08:45:00,33944.4,33983.6,33835.3,33944.3,3345.492,,,False,True,False,
191,2023-10-25 09:00:00,33944.4,34075.4,33873.6,34047.8,3226.025,,,False,True,False,
192,2023-10-25 09:15:00,34047.7,34329.6,34023.4,34253.5,9792.674,,,False,True,False,
193,2023-10-25 09:30:00,34253.5,34332.2,34143.9,34200.0,9409.506,34332.2,,False,False,True,"{'Open': 33973.8, 'High': 34020.7, 'Low': 33888.5, 'Close': 34011.5}"
194,2023-10-25 09:45:00,34200.0,34200.0,34076.0,34100.2,3544.074,,,False,False,False,
195,2023-10-25 10:00:00,34100.1,34115.6,34059.8,34097.0,2699.238,,,False,False,False,
196,2023-10-25 10:15:00,34097.0,34149.8,34040.3,34144.2,2865.807,,,False,False,False,
197,2023-10-25 10:30:00,34144.2,34224.9,34117.7,34203.5,3650.013,,,False,False,False,
198,2023-10-25 10:45:00,34203.5,34243.5,34164.0,34242.4,2408.958,,,False,False,False,
199,2023-10-25 11:00:00,34242.4,34325.0,34173.7,34293.1,5175.103,,,False,False,False,
200,2023-10-25 11:15:00,34293.0,34479.0,34162.3,34249.9,11857.222,34479.0,,False,False,False,
201,2023-10-25 11:30:00,34249.9,34300.0,34181.5,34190.0,3253.01,,,False,False,False,
202,2023-10-25 11:45:00,34189.9,34218.8,34169.8,34195.5,2330.517,,,False,False,False,
203,2023-10-25 12:00:00,34195.5,34394.4,34191.8,34393.0,6591.318,,,False,False,False,
204,2023-10-25 12:15:00,34393.0,34442.1,34310.5,34363.7,4922.924,,,False,False,False,
205,2023-10-25 12:30:00,34363.6,34420.0,34260.1,34325.9,4407.184,,,False,False,False,
206,2023-10-25 12:45:00,34325.8,34347.0,34278.0,34333.1,2361.67,,,False,False,False,
207,2023-10-25 13:00:00,34333.1,34572.8,34333.0,34520.5,11228.507,,,False,False,False,
208,2023-10-25 13:15:00,34520.6,34711.9,34420.8,34459.7,13034.897,,,False,False,False,
209,2023-10-25 13:30:00,34459.8,34509.2,34283.5,34309.0,8342.774,,,False,False,False,
210,2023-10-25 13:45:00,34309.1,34497.6,34292.0,34483.2,4766.032,,,False,False,False,
211,2023-10-25 14:00:00,34483.1,34489.7,34335.2,34397.4,5546.702,,,False,False,False,
212,2023-10-25 14:15:00,34397.4,34547.8,34334.0,34537.7,6230.7,,,False,False,False,
213,2023-10-25 14:30:00,34537.6,34749.7,34500.9,34671.3,13303.919,,,False,False,False,
214,2023-10-25 14:45:00,34671.4,34824.6,34605.3,34765.4,8932.918,,,False,False,False,
215,2023-10-25 15:00:00,34765.4,34884.3,34633.1,34692.6,11279.051,,,False,False,False,
216,2023-10-25 15:15:00,34692.6,34827.0,34645.0,34797.4,6008.181,,,False,False,False,
217,2023-10-25 15:30:00,34797.4,35000.0,34733.6,34831.0,15719.535,,,False,False,False,
218,2023-10-25 15:45:00,34831.0,35035.0,34823.4,34841.4,10571.424,,,False,False,False,
219,2023-10-25 16:00:00,34841.5,35154.3,34781.4,35094.1,11790.091,35154.3,,False,False,False,
220,2023-10-25 16:15:00,35094.1,35148.4,34616.0,34621.2,17769.231,,,False,False,False,
221,2023-10-25 16:30:00,34621.4,34815.3,34460.1,34631.1,13522.646,,,False,False,False,
222,2023-10-25 16:45:00,34631.3,34690.0,34471.0,34473.3,6509.109,,,False,False,False,
223,2023-10-25 17:00:00,34473.3,34623.6,34364.6,34586.7,9325.944,,34364.6,False,False,False,
224,2023-10-25 17:15:00,34586.6,34647.0,34486.2,34605.5,3742.329,,,False,False,False,
225,2023-10-25 17:30:00,34605.4,34698.0,34540.2,34551.6,4500.654,,,False,False,False,
226,2023-10-25 17:45:00,34551.5,34687.9,34548.0,34652.9,2436.673,,,False,False,False,
227,2023-10-25 18:00:00,34652.9,34736.0,34585.6,34630.2,4282.63,34736.0,,False,False,False,
228,2023-10-25 18:15:00,34630.1,34685.2,34475.0,34524.3,4714.935,,,False,False,False,
229,2023-10-25 18:30:00,34524.3,34578.0,34408.0,34527.9,5151.88,,34408.0,False,False,False,
230,2023-10-25 18:45:00,34527.9,34681.3,34513.9,34657.7,3276.351,,,False,False,False,
231,2023-10-25 19:00:00,34657.7,34679.7,34603.4,34635.0,1683.749,,,False,False,False,
232,2023-10-25 19:15:00,34635.1,34635.1,34540.3,34609.4,1928.78,,,False,False,False,
233,2023-10-25 19:30:00,34609.4,34665.3,34569.5,34570.7,1598.617,,,False,False,False,
234,2023-10-25 19:45:00,34570.6,34785.3,34556.2,34732.1,4729.494,,,False,False,False,
235,2023-10-25 20:00:00,34732.0,34847.0,34647.1,34793.0,5648.868,34847.0,,True,False,False,
236,2023-10-25 20:15:00,34793.0,34814.5,34645.5,34716.4,3642.563,,,True,False,False,
237,2023-10-25 20:30:00,34716.3,34808.9,34698.9,34799.3,1885.291,,,True,False,False,
238,2023-10-25 20:45:00,34799.3,34799.4,34575.2,34656.1,3829.817,,,True,False,False,
239,2023-10-25 21:00:00,34656.2,34753.0,34607.2,34691.3,1999.851,,,True,False,False,
240,2023-10-25 21:15:00,34691.2,34751.0,34657.3,34727.9,1097.672,,,True,False,False,
241,2023-10-25 21:30:00,34727.9,34728.0,34501.9,34587.4,3044.762,,,True,False,False,
242,2023-10-25 21:45:00,34587.4,34587.4,34512.6,34549.7,1828.427,,,True,False,False,
243,2023-10-25 22:00:00,34549.7,34605.5,34474.5,34605.5,2580.031,,,True,False,False,
244,2023-10-25 22:15:00,34605.5,34643.7,34576.8,34615.0,1690.314,,,True,False,False,
245,2023-10-25 22:30:00,34614.9,34648.8,34564.4,34615.4,1638.97,,,True,False,False,
246,2023-10-25 22:45:00,34615.4,34644.4,34549.5,34603.0,1455.734,,,True,False,False,
247,2023-10-25 23:00:00,34603.0,34616.7,34203.5,34417.8,14115.329,,34203.5,False,False,True,"{'Open': 34652.9, 'High': 34736.0, 'Low': 34585.6, 'Close': 34630.2}"
248,2023-10-25 23:15:00,34417.8,34485.0,34396.9,34480.6,2273.034,,,False,False,False,
249,2023-10-25 23:30:00,34480.7,34533.0,34426.6,34496.3,2011.776,,,False,False,False,
250,2023-10-25 23:45:00,34496.3,34499.0,34438.5,34487.7,918.93,,,False,False,False,
251,2023-10-26 00:00:00,34487.8,34525.3,34432.8,34509.2,2369.144,,,False,False,False,
252,2023-10-26 00:15:00,34509.1,34560.1,34490.0,34558.4,1569.357,,,False,False,False,
253,2023-10-26 00:30:00,34558.4,34593.0,34522.6,34538.0,1668.011,,,False,False,False,
254,2023-10-26 00:45:00,34538.0,34704.0,34407.2,34650.1,5794.874,,34407.2,False,False,False,
255,2023-10-26 01:00:00,34650.0,34723.1,34633.3,34652.7,3928.159,,,False,False,False,
256,2023-10-26 01:15:00,34652.7,34733.7,34648.0,34731.8,1858.908,,,False,False,False,
257,2023-10-26 01:30:00,34731.9,34796.6,34675.2,34690.0,2917.511,34796.6,,False,False,False,
258,2023-10-26 01:45:00,34690.0,34712.6,34653.2,34675.3,2169.056,,,False,False,False,
259,2023-10-26 02:00:00,34675.3,34723.0,34641.7,34666.1,1584.203,,,False,False,False,
260,2023-10-26 02:15:00,34666.0,34716.0,34650.5,34690.8,1034.313,,,False,False,False,
261,2023-10-26 02:30:00,34690.8,34782.0,34686.7,34746.2,1870.617,,,False,False,False,
262,2023-10-26 02:45:00,34746.2,34777.6,34698.6,34740.0,1361.81,,,False,False,False,
263,2023-10-26 03:00:00,34739.9,34775.0,34700.2,34711.0,1410.253,,,False,False,False,
264,2023-10-26 03:15:00,34711.0,34767.2,34702.8,34764.4,1275.85,,,False,False,False,
265,2023-10-26 03:30:00,34764.5,34828.7,34733.9,34758.5,2907.602,34828.7,,False,False,False,
266,2023-10-26 03:45:00,34758.5,34800.5,34717.1,34783.3,1676.258,,,False,False,False,
267,2023-10-26 04:00:00,34783.4,34809.4,34700.5,34710.1,1767.171,,,False,False,False,
268,2023-10-26 04:15:00,34710.0,34734.8,34666.3,34703.9,1775.174,,,False,False,False,
269,2023-10-26 04:30:00,34704.0,34708.7,34664.0,34676.4,1081.807,,,False,False,False,
270,2023-10-26 04:45:00,34676.4,34699.8,34664.0,34699.7,850.641,,,False,False,False,
271,2023-10-26 05:00:00,34699.8,34699.8,34631.0,34665.8,1158.681,,,False,False,False,
272,2023-10-26 05:15:00,34665.8,34666.6,34601.2,34620.0,1676.83,,,False,False,False,
273,2023-10-26 05:30:00,34620.1,34644.4,34560.5,34600.0,1836.115,,,False,False,False,
274,2023-10-26 05:45:00,34600.0,34604.6,34506.4,34518.7,2854.096,,,False,False,False,
275,2023-10-26 06:00:00,34518.7,34524.5,34401.7,34486.9,5801.52,,34401.7,False,False,False,
276,2023-10-26 06:15:00,34486.9,34524.0,34459.0,34488.1,2170.13,,,False,False,False,
